reading_id,machine_id,timestamp,current_temperature,current_vibration,current_pressure,current_runtime_hours,current_energy_consumption,current_operating_load,machine_type,site_id,manufacturer,expected_lifetime_years,criticality,temperature_delta_from_machine_baseline,vibration_delta_from_machine_baseline,pressure_delta_from_machine_baseline,temperature_pressure_ratio,vibration_load_ratio,energy_per_runtime_hour,machine_age_days,estimated_lifetime_used_ratio,temperature_rolling_mean,temperature_rolling_max,temperature_rolling_min,temperature_rolling_std,vibration_rolling_mean,vibration_rolling_max,vibration_rolling_std,pressure_rolling_mean,pressure_rolling_min,pressure_rolling_std,operating_load_rolling_mean,energy_consumption_rolling_mean,temperature_rolling_mean_72h,temperature_rolling_max_72h,temperature_rolling_min_72h,temperature_rolling_std_72h,vibration_rolling_mean_72h,vibration_rolling_max_72h,vibration_rolling_std_72h,pressure_rolling_mean_72h,pressure_rolling_min_72h,pressure_rolling_std_72h,operating_load_rolling_mean_72h,energy_consumption_rolling_mean_72h,last_maintenance_type,cumulative_maintenance_count,cumulative_maintenance_cost,cumulative_downtime_hours,average_risk_reduction_score,days_since_last_maintenance,recent_maintenance_flag,failure_within_label_window
R00009794,M0028,2024-01-19 06:00:00,82.26,5.213,242.05,11545.46,58.64,0.734,hydraulic_press,site_north,OmniWorks,11,medium,5.63000000000001,1.3730000000000002,13.689999999999998,0.33984713902086344,7.102179836512262,0.005079052718557771,1866,0.46443905170804556,81.14,82.98,78.27,2.0724381776062772,4.97375,5.273,0.31273351275486866,236.5925,230.71,4.789908663012327,0.7365,57.76,80.96166666666666,82.99,78.27,1.731393728307972,4.768,5.273,0.2593481338769433,234.33083333333332,225.62,4.510862562814995,0.72925,58.0275,preventive,1.0,1070.51,2.84,0.385,11.25,1,0
R00009795,M0028,2024-01-19 12:00:00,77.51,4.377,230.73,11548.77,52.86,0.552,hydraulic_press,site_north,OmniWorks,11,medium,0.8800000000000097,0.5369999999999999,2.369999999999976,0.3359337754084861,7.929347826086955,0.0045771108092030575,1866,0.46443905170804556,79.77250000000001,82.26,77.51,2.250635095552649,4.88475,5.273,0.4320002893517546,236.59750000000003,230.73,4.781724758564349,0.7095,56.977500000000006,80.505,82.98,77.51,1.8652881814883033,4.763333333333334,5.273,0.2663338074103538,234.39999999999998,225.62,4.442593427676694,0.7153333333333335,57.48916666666667,preventive,1.0,1070.51,2.84,0.385,11.5,1,0
R00009796,M0028,2024-01-19 18:00:00,79.13,4.381,231.67,11552.63,55.58,0.642,hydraulic_press,site_north,OmniWorks,11,medium,2.5,0.5410000000000004,3.309999999999974,0.34156343074200374,6.82398753894081,0.004811025714490986,1866,0.46443905170804556,79.98750000000001,82.26,77.51,2.0949522667593072,4.811,5.273,0.4994343467030139,235.6825,230.73,5.413547050379022,0.67875,56.215,80.54916666666666,82.98,77.51,1.8218495014848362,4.729,5.273,0.28784844497187456,234.90416666666667,230.71,3.623374766287535,0.70675,57.277499999999996,preventive,1.0,1070.51,2.84,0.385,11.75,1,0
R00009797,M0028,2024-01-20 00:00:00,80.76,4.484,227.55,11556.72,57.75,0.682,hydraulic_press,site_north,OmniWorks,11,medium,4.13000000000001,0.6440000000000001,-0.8100000000000023,0.35491100856954516,6.574780058651026,0.004997092600668702,1867,0.46468794723414847,79.915,82.26,77.51,2.0504714904951227,4.61375,5.213,0.4025579668403873,233.0,227.55,6.285613202650505,0.6525000000000001,56.207499999999996,80.73833333333333,82.98,77.51,1.7025480013701904,4.687,5.273,0.2833565052913182,233.99666666666667,227.55,4.001320993993069,0.6980833333333334,57.06166666666667,preventive,1.0,1070.51,2.84,0.385,12.0,1,0
R00009798,M0028,2024-01-20 06:00:00,80.34,4.499,238.03,11560.68,58.84,0.66,hydraulic_press,site_north,OmniWorks,11,medium,3.710000000000008,0.6589999999999998,9.669999999999987,0.3375204806116876,6.8166666666666655,0.005089666005805887,1867,0.46468794723414847,79.435,80.76,77.51,1.4575435956887435,4.43525,4.499,0.06526037593108212,231.995,227.55,4.392611220371592,0.634,56.2575,80.60666666666667,82.98,77.51,1.6635030580802546,4.679416666666667,5.273,0.2873776287659695,234.1308333333333,227.55,4.115331552606509,0.6822500000000001,57.354166666666664,preventive,1.0,1070.51,2.84,0.385,12.25,1,0
R00009799,M0028,2024-01-20 12:00:00,79.01,4.884,230.47,11564.95,57.56,0.711,hydraulic_press,site_north,OmniWorks,11,medium,2.3800000000000097,1.0440000000000005,2.109999999999985,0.34282119147828355,6.869198312236287,0.004977107553426517,1867,0.46468794723414847,79.81,80.76,79.01,0.8728879271322718,4.562,4.884,0.22098114550039413,231.93,227.55,4.419411725558174,0.6737500000000001,57.432500000000005,80.45666666666666,82.98,77.51,1.7235709935180812,4.696833333333333,5.273,0.29335669672797837,234.0091666666667,227.55,4.206876315430883,0.6817500000000001,57.10333333333333,preventive,1.0,1070.51,2.84,0.385,12.5,1,0
R00009800,M0028,2024-01-20 18:00:00,77.59,4.71,235.45,11569.17,51.02,0.704,hydraulic_press,site_north,OmniWorks,11,medium,0.960000000000008,0.8700000000000001,7.089999999999975,0.3295391802930559,6.690340909090909,0.004409996568466018,1867,0.46468794723414847,79.42500000000001,80.76,77.59,1.4328177367225088,4.6442499999999995,4.884,0.19024611253146062,232.875,227.55,4.7379425914631845,0.68925,56.292500000000004,80.11916666666667,82.98,77.51,1.8617755861900418,4.700333333333333,5.273,0.29323193839854694,234.03916666666666,227.55,4.21655710122355,0.6813333333333333,56.70916666666667,preventive,1.0,1070.51,2.84,0.385,12.75,1,0
R00009801,M0028,2024-01-21 00:00:00,81.83,4.48,236.27,11573.44,57.44,0.712,hydraulic_press,site_north,OmniWorks,11,medium,5.200000000000003,0.6400000000000006,7.909999999999997,0.34634105049307995,6.292134831460675,0.004963087897807393,1868,0.4649368427602514,79.69250000000001,81.83,77.59,1.8142468593514491,4.64325,4.884,0.19137637436911178,235.055,230.47,3.2406326542822823,0.69675,56.215,80.07166666666667,82.98,77.51,1.804690017871767,4.691083333333333,5.273,0.29869426702150614,234.41833333333332,227.55,4.193563972074176,0.6944166666666667,56.76499999999999,preventive,1.0,1070.51,2.84,0.385,13.0,1,0
R00009802,M0028,2024-01-21 06:00:00,82.17,4.459,231.7,11577.6,60.29,0.693,hydraulic_press,site_north,OmniWorks,11,medium,5.540000000000006,0.6189999999999998,3.339999999999975,0.3546396201985326,6.434343434343434,0.005207469596462133,1868,0.4649368427602514,80.15,82.17,77.59,2.217806724371308,4.63325,4.884,0.20216721626745793,233.4725,230.47,2.8221312868116013,0.705,56.5775,80.24166666666666,82.98,77.51,1.9040331993540345,4.68075,5.273,0.30485469713231617,234.01999999999998,227.55,4.206927187822052,0.6918333333333333,56.865,preventive,1.0,1070.51,2.84,0.385,13.25,1,0
R00009803,M0028,2024-01-21 12:00:00,80.44,4.934,230.1,11582.74,59.8,0.857,hydraulic_press,site_north,OmniWorks,11,medium,3.8100000000000023,1.0940000000000003,1.7399999999999807,0.349587136027814,5.757292882147024,0.005162854385059148,1868,0.4649368427602514,80.5075,82.17,77.59,2.08400855724409,4.6457500000000005,4.934,0.22328214587527237,233.38,230.1,2.9562250703672066,0.7415,57.1375,80.03000000000002,82.26,77.51,1.7024581158911292,4.697500000000001,5.273,0.3133889537996449,233.96916666666667,227.55,4.253980934122627,0.70825,57.1825,preventive,1.0,1070.51,2.84,0.385,13.5,1,0
R00009804,M0028,2024-01-21 18:00:00,79.73,4.625,232.32,11587.32,53.46,0.765,hydraulic_press,site_north,OmniWorks,11,medium,3.1000000000000085,0.7850000000000001,3.9599999999999795,0.3431904269972452,6.045751633986928,0.00461366390157517,1868,0.4649368427602514,81.0425,82.17,79.73,1.1513868449251126,4.6245,4.934,0.21913542236099814,232.5975,230.1,2.6208952032974793,0.75675,57.747499999999995,80.15166666666666,82.26,77.51,1.6151770706943884,4.69325,5.273,0.314052145351691,233.71833333333333,227.55,4.255186852714616,0.7082499999999999,56.751666666666665,preventive,1.0,1070.51,2.84,0.385,13.75,1,0
R00009805,M0028,2024-01-22 00:00:00,82.99,4.449,235.14,11591.2,59.99,0.645,hydraulic_press,site_north,OmniWorks,11,medium,6.359999999999999,0.609,6.779999999999973,0.35293867483201496,6.897674418604651,0.005175477948788736,1869,0.4651857382863543,81.33250000000001,82.99,79.73,1.5070141560936359,4.61675,4.934,0.2263778184068978,232.315,230.1,2.102783869065255,0.74,58.385,80.31333333333333,82.99,77.51,1.7998047032100186,4.624583333333334,5.213,0.26144405218754413,233.45666666666662,227.55,4.040291018621286,0.6964166666666666,56.935833333333335,preventive,1.0,1070.51,2.84,0.385,14.0,1,0
R00009806,M0028,2024-01-22 06:00:00,82.15,4.505,229.68,11594.84,58.42,0.608,hydraulic_press,site_north,OmniWorks,11,medium,5.52000000000001,0.665,1.3199999999999932,0.3576715430163706,7.409539473684211,0.0050384481372748565,1869,0.4651857382863543,81.3275,82.99,79.73,1.5033379526905943,4.6282499999999995,4.934,0.21665237132327841,231.81,229.68,2.503996805110003,0.71875,57.917500000000004,80.30416666666667,82.99,77.51,1.7892378180937552,4.5655833333333335,4.934,0.18541768981672568,232.42583333333334,227.55,3.1222062663600343,0.6859166666666666,56.9175,preventive,1.0,1070.51,2.84,0.385,14.25,1,0
R00009807,M0028,2024-01-22 12:00:00,80.58,5.117,235.76,11599.9,57.89,0.842,hydraulic_press,site_north,OmniWorks,11,medium,3.950000000000003,1.2770000000000001,7.399999999999977,0.34178825924669154,6.077197149643705,0.004990560263450548,1869,0.4651857382863543,81.3625,82.99,79.73,1.4771904639099906,4.6739999999999995,5.117,0.30432219767871,233.22500000000002,229.68,2.797588247044382,0.715,57.44,80.56,82.99,77.59,1.5579240266223524,4.62725,5.117,0.2337520539530584,232.845,227.55,3.210243547826905,0.7100833333333334,57.336666666666666,preventive,1.0,1070.51,2.84,0.385,14.5,1,0
R00009808,M0028,2024-01-22 18:00:00,77.36,4.437,238.78,11604.22,56.02,0.72,hydraulic_press,site_north,OmniWorks,11,medium,0.730000000000004,0.5970000000000004,10.419999999999987,0.32398023285032246,6.1625000000000005,0.004827554113934414,1869,0.4651857382863543,80.77,82.99,77.36,2.483076049311939,4.627,5.117,0.3280081299805433,234.84,229.68,3.7897053535423235,0.7037499999999999,58.080000000000005,80.41250000000001,82.99,77.36,1.7743737691724373,4.631916666666666,5.117,0.22889753894119103,233.4375,227.55,3.6054658632289622,0.7165833333333333,57.373333333333335,preventive,1.0,1070.51,2.84,0.385,14.75,1,0
R00009809,M0028,2024-01-23 00:00:00,80.12,4.262,233.32,11607.33,57.96,0.519,hydraulic_press,site_north,OmniWorks,11,medium,3.490000000000009,0.4219999999999997,4.9599999999999795,0.3433910509171953,8.211946050096339,0.00499339641416243,1870,0.4654346338124572,80.05250000000001,82.15,77.36,1.994314836395337,4.58025,5.117,0.37218577350565074,234.385,229.68,3.850450190129381,0.67225,57.572500000000005,80.35916666666667,82.99,77.36,1.7725967512167482,4.613416666666667,5.117,0.2499430692753631,233.91833333333332,229.68,3.097946044877103,0.703,57.39083333333334,preventive,1.0,1070.51,2.84,0.385,15.0,1,0
R00009810,M0028,2024-01-23 06:00:00,81.47,4.714,234.23,11611.18,58.27,0.642,hydraulic_press,site_north,OmniWorks,11,medium,4.840000000000003,0.8740000000000006,5.869999999999976,0.3478205182939846,7.342679127725857,0.005018439125050168,1870,0.4654346338124572,79.8825,81.47,77.36,1.7725758093802013,4.6325,5.117,0.37277025990100987,235.52249999999998,233.32,2.393691361335884,0.68075,57.535,80.45333333333333,82.99,77.36,1.8012689130081674,4.631333333333333,5.117,0.24869855185941567,233.6016666666667,229.68,2.8213144368388514,0.7014999999999999,57.343333333333334,preventive,1.0,1070.51,2.84,0.385,15.25,1,0
R00009811,M0028,2024-01-23 12:00:00,81.59,4.74,234.21,11615.21,59.42,0.671,hydraulic_press,site_north,OmniWorks,11,medium,4.960000000000008,0.9000000000000004,5.849999999999994,0.34836258059006875,7.06408345752608,0.005115706044057749,1870,0.4654346338124572,80.135,81.59,77.36,1.9663926362758493,4.53825,4.74,0.22960600311548068,235.135,233.32,2.466772520251388,0.638,57.917500000000004,80.66833333333334,82.99,77.36,1.7669791033045874,4.6193333333333335,5.117,0.23867068728626467,233.9133333333333,229.68,2.6449792346094396,0.6981666666666667,57.498333333333335,preventive,1.0,1070.51,2.84,0.385,15.5,1,0
R00009812,M0028,2024-01-23 18:00:00,76.02,4.946,234.07,11619.05,59.59,0.64,hydraulic_press,site_north,OmniWorks,11,medium,-0.6099999999999994,1.1059999999999999,5.7099999999999795,0.32477464006493784,7.7281249999999995,0.005128646490031458,1870,0.4654346338124572,79.8,81.59,76.02,2.6066453537065364,4.6655,4.946,0.2883256261012304,233.95749999999998,233.32,0.4309195593929668,0.618,58.81,80.53750000000001,82.99,76.02,2.0509382553535502,4.639,5.117,0.2559207974070398,233.79833333333332,229.68,2.601740093697211,0.6928333333333333,58.2125,preventive,1.0,1070.51,2.84,0.385,15.75,1,0
R00009813,M0028,2024-01-24 00:00:00,80.88,5.195,234.84,11622.85,56.2,0.633,hydraulic_press,site_north,OmniWorks,11,medium,4.25,1.3550000000000004,6.47999999999999,0.34440470107307103,8.20695102685624,0.004835302873219563,1871,0.46568352933856016,79.99,81.59,76.02,2.6647951766192484,4.89875,5.195,0.22310741060454922,234.3375,234.07,0.3424787098016698,0.6465,58.370000000000005,80.45833333333333,82.99,76.02,2.014523780104369,4.698583333333333,5.195,0.2956814804460831,233.67916666666667,229.68,2.5093478266576827,0.6862500000000001,58.109166666666674,preventive,1.0,1070.51,2.84,0.385,16.0,1,0
R00009814,M0028,2024-01-24 06:00:00,82.18,4.947,245.57,11626.79,57.43,0.657,hydraulic_press,site_north,OmniWorks,11,medium,5.550000000000011,1.1070000000000002,17.20999999999998,0.3346499979639207,7.529680365296803,0.004939454483997733,1871,0.46568352933856016,80.1675,82.18,76.02,2.8156156816345796,4.957000000000001,5.195,0.1861486860908067,237.1725,234.07,5.608341258042998,0.65025,58.160000000000004,80.45916666666666,82.99,76.02,2.0152981206639016,4.73925,5.195,0.2932836433464101,234.835,229.68,4.163788703048669,0.68325,57.87083333333334,preventive,1.0,1070.51,2.84,0.385,16.25,1,0
R00009815,M0028,2024-01-24 12:00:00,83.38,4.556,229.83,11631.39,59.27,0.767,hydraulic_press,site_north,OmniWorks,11,medium,6.75,0.7160000000000002,1.4699999999999989,0.36278988817821867,5.940026075619296,0.0050956936359282945,1871,0.46568352933856016,80.615,83.38,76.02,3.228967843341466,4.911,5.195,0.2640719598897246,236.0775,229.83,6.700753067131136,0.67425,58.1225,80.70416666666667,83.38,76.02,2.1843720060021843,4.70775,5.195,0.29075360546501994,234.8125,229.68,4.1923330996214005,0.67575,57.826666666666675,preventive,1.0,1070.51,2.84,0.385,16.5,1,0
R00009816,M0028,2024-01-24 18:00:00,77.01,4.825,226.98,11634.38,53.79,0.498,hydraulic_press,site_north,OmniWorks,11,medium,0.38000000000000966,0.9850000000000003,-1.3800000000000239,0.3392809939201692,9.688755020080322,0.004623366264467897,1871,0.46568352933856016,80.86250000000001,83.38,77.01,2.7637941915658666,4.880750000000001,5.195,0.2656518711898468,234.305,226.98,8.18265849220171,0.6387499999999999,56.6725,80.4775,83.38,76.02,2.4227637298979507,4.7244166666666665,5.195,0.29131066151988083,234.36749999999998,226.98,4.729899335849801,0.6535000000000001,57.854166666666664,preventive,1.0,1070.51,2.84,0.385,16.75,1,0
R00009817,M0028,2024-01-25 00:00:00,81.31,4.876,237.07,11639.8,58.46,0.904,hydraulic_press,site_north,OmniWorks,11,medium,4.680000000000007,1.0360000000000005,8.70999999999998,0.34297886700130764,5.393805309734513,0.005022423065688415,1872,0.4659324248646631,80.97,83.38,77.01,2.7730488636156227,4.801,4.947,0.17082349565170146,234.8625,226.98,8.30629229359691,0.7065,57.237500000000004,80.3375,83.38,76.02,2.3103094047019943,4.76,5.195,0.28048821073912333,234.5283333333333,226.98,4.790974152855856,0.6750833333333334,57.72666666666667,preventive,1.0,1070.51,2.84,0.385,17.0,1,0
R00009818,M0028,2024-01-25 06:00:00,78.32,4.881,232.82,11642.21,58.76,0.401,hydraulic_press,site_north,OmniWorks,11,medium,1.6899999999999977,1.0410000000000004,4.4599999999999795,0.33639721673395756,12.17206982543641,0.0050471517005791855,1872,0.4659324248646631,80.005,83.38,77.01,2.8811398207422223,4.7845,4.881,0.15442042179280197,231.675,226.98,4.3152481581790365,0.6425,57.57,80.01833333333333,83.38,76.02,2.30169041964351,4.791333333333333,5.195,0.2702262800399701,234.79,226.98,4.583351294730581,0.6578333333333334,57.755,preventive,1.0,1070.51,2.84,0.385,17.25,1,0
R00009819,M0028,2024-01-25 12:00:00,79.76,4.369,230.97,11645.73,56.74,0.587,hydraulic_press,site_north,OmniWorks,11,medium,3.1300000000000097,0.5289999999999999,2.609999999999985,0.3453262328440923,7.442930153321976,0.004872172032152558,1872,0.4659324248646631,79.10000000000001,81.31,77.01,1.8525837812812938,4.73775,4.881,0.2471320497224111,231.96,226.98,4.188563795224752,0.5975,56.9375,79.95,83.38,76.02,2.295663896843929,4.729,5.195,0.2745121292236613,234.39083333333335,226.98,4.698333279585459,0.6365833333333334,57.65916666666667,preventive,1.0,1070.51,2.84,0.385,17.5,1,0
R00009820,M0028,2024-01-25 18:00:00,80.06,4.465,232.32,11649.19,56.83,0.577,hydraulic_press,site_north,OmniWorks,11,medium,3.430000000000007,0.625,3.9599999999999795,0.34461088154269975,7.738301559792028,0.004878450776405913,1872,0.4659324248646631,79.8625,81.31,78.32,1.2280166936975474,4.64775,4.881,0.2693218335003687,233.295,230.97,2.6351786783190856,0.61725,57.6975,80.175,83.38,76.02,2.146186893496956,4.731333333333334,5.195,0.27191119316735746,233.8525,226.98,4.516269830492654,0.6246666666666667,57.72666666666667,preventive,1.0,1070.51,2.84,0.385,17.75,1,0
R00009821,M0028,2024-01-26 00:00:00,77.37,4.72,233.01,11653.19,55.58,0.667,hydraulic_press,site_north,OmniWorks,11,medium,0.7400000000000091,0.8799999999999999,4.649999999999977,0.33204583494270634,7.076461769115442,0.004769509464790328,1873,0.466181320390766,78.8775,80.06,77.37,1.2596924227762138,4.60875,4.881,0.2342653410131346,232.27999999999997,230.97,0.9205433178297004,0.558,56.9775,79.94583333333334,83.38,76.02,2.294303056518784,4.7695,5.195,0.22876486538881344,233.82666666666663,226.98,4.520477314567028,0.637,57.528333333333336,preventive,1.0,1070.51,2.84,0.385,18.0,1,0
R00009822,M0028,2024-01-26 06:00:00,83.62,4.653,230.89,11657.82,60.94,0.771,hydraulic_press,site_north,OmniWorks,11,medium,6.990000000000009,0.8129999999999997,2.5299999999999727,0.3621638009441726,6.035019455252917,0.005227392428430015,1873,0.466181320390766,80.2025,83.62,77.37,2.5767211076611547,4.551749999999999,4.72,0.16277054401825983,231.79749999999999,230.89,1.0410691619681058,0.6505,57.5225,80.125,83.62,76.02,2.498968878266672,4.7644166666666665,5.195,0.2307790987594865,233.54833333333332,226.98,4.595586486131591,0.6477499999999999,57.75083333333333,preventive,1.0,1070.51,2.84,0.385,18.25,1,0
R00009823,M0028,2024-01-26 12:00:00,79.54,4.816,231.56,11662.15,58.5,0.721,hydraulic_press,site_north,OmniWorks,11,medium,2.910000000000011,0.976,3.1999999999999886,0.34349628605976856,6.679611650485437,0.005016227711013835,1873,0.466181320390766,80.14750000000001,83.62,77.37,2.5916195065376635,4.663499999999999,4.816,0.1482801402750894,231.945,230.89,0.9194382342863633,0.684,57.9625,79.95416666666667,83.62,76.02,2.4594731820723834,4.7707500000000005,5.195,0.23109074368779922,233.32750000000001,226.98,4.624480560511173,0.6519166666666666,57.67416666666666,preventive,1.0,1070.51,2.84,0.385,18.5,1,0
R00009824,M0028,2024-01-26 18:00:00,79.34,4.84,243.64,11667.46,57.68,0.886,hydraulic_press,site_north,OmniWorks,11,medium,2.710000000000008,1.0,15.279999999999973,0.3256443933672632,5.4627539503386,0.004943663830859502,1873,0.466181320390766,79.9675,83.62,77.37,2.6245174159579334,4.757249999999999,4.84,0.08670784278253127,234.775,230.89,5.975865348773102,0.76125,58.175,80.23083333333334,83.62,77.01,2.143066869246161,4.761916666666667,5.195,0.22574702588731518,234.125,226.98,5.505437807708413,0.6724166666666668,57.51500000000001,preventive,1.0,1070.51,2.84,0.385,18.75,1,0
R00009825,M0028,2024-01-27 00:00:00,79.31,4.49,238.09,11671.13,52.94,0.613,hydraulic_press,site_north,OmniWorks,11,medium,2.680000000000007,0.6500000000000004,9.72999999999999,0.33310932840522495,7.3246329526916805,0.004535978949767504,1874,0.4664302159168689,80.45250000000001,83.62,79.31,2.1141329980238277,4.69975,4.84,0.16264967465896382,236.04500000000002,230.89,6.015405223258044,0.7477499999999999,57.515,80.10000000000001,83.62,77.01,2.1477514669151763,4.703166666666667,4.947,0.19200797016285545,234.39583333333334,226.98,5.622504227466474,0.67075,57.24333333333333,preventive,1.0,1070.51,2.84,0.385,19.0,1,0
R00009826,M0028,2024-01-27 06:00:00,82.62,4.647,233.21,11675.73,58.37,0.765,hydraulic_press,site_north,OmniWorks,11,medium,5.990000000000009,0.8070000000000004,4.849999999999994,0.3542729728570816,6.074509803921569,0.004999259146965543,1874,0.4664302159168689,80.20250000000001,82.62,79.31,1.6148967975281052,4.69825,4.84,0.16325108473350722,236.625,231.56,5.436693235169088,0.74625,56.872499999999995,80.13666666666667,83.62,77.01,2.189833257800608,4.678166666666667,4.881,0.1762585050602109,233.36583333333337,226.98,4.385425154746007,0.67975,57.321666666666665,preventive,1.0,1070.51,2.84,0.385,19.25,1,0
R00009827,M0028,2024-01-27 12:00:00,79.77,4.431,231.08,11679.99,61.61,0.71,hydraulic_press,site_north,OmniWorks,11,medium,3.1400000000000006,0.5910000000000002,2.719999999999999,0.34520512376666085,6.240845070422536,0.005274833283247674,1874,0.4664302159168689,80.26,82.62,79.31,1.5873037936492194,4.602,4.84,0.18298815990841252,236.505,231.08,5.588920587495702,0.7434999999999999,57.65,79.83583333333334,83.62,77.01,1.9371556389967461,4.667750000000001,4.881,0.18747175544841155,233.47,226.98,4.307965138712688,0.6749999999999999,57.51666666666666,preventive,1.0,1070.51,2.84,0.385,19.5,1,0
R00009828,M0028,2024-01-27 18:00:00,80.12,4.644,237.97,11684.85,58.69,0.811,hydraulic_press,site_north,OmniWorks,11,medium,3.490000000000009,0.8040000000000003,9.609999999999985,0.33668109425557846,5.726263871763255,0.005022743124644304,1874,0.4664302159168689,80.455,82.62,79.31,1.4809568978647638,4.553,4.647,0.10949885844153887,235.0875,231.08,3.5075573171843777,0.72475,57.9025,80.09500000000001,83.62,77.37,1.7206684747504182,4.652666666666667,4.881,0.18083359167695595,234.3858333333333,230.89,3.9566869941526304,0.7010833333333334,57.925000000000004,preventive,1.0,1070.51,2.84,0.385,19.75,1,0
R00009829,M0028,2024-01-28 00:00:00,79.65,4.507,240.46,11689.13,57.3,0.713,hydraulic_press,site_north,OmniWorks,11,medium,3.0200000000000102,0.6669999999999998,12.099999999999994,0.33124012309739664,6.321178120617111,0.004901990139557008,1875,0.4666791114429718,80.54,82.62,79.65,1.400928263688009,4.55725,4.647,0.1065281652897495,235.68,231.08,4.295478242679567,0.7497499999999999,58.9925,79.95666666666666,83.62,77.37,1.6803643183619936,4.6219166666666665,4.881,0.1704813817258415,234.66833333333332,230.89,4.274046056954598,0.6851666666666666,57.828333333333326,preventive,1.0,1070.51,2.84,0.385,20.0,1,0
R00009830,M0028,2024-01-28 06:00:00,82.29,4.392,231.65,11693.16,56.27,0.671,hydraulic_press,site_north,OmniWorks,11,medium,5.660000000000011,0.5520000000000005,3.289999999999992,0.3552341895100367,6.545454545454546,0.004812215004327316,1875,0.4666791114429718,80.45750000000001,82.29,79.65,1.2378307638768284,4.4935,4.644,0.1111170553965507,235.29000000000002,231.08,4.650627197844782,0.7262500000000001,58.4675,80.28750000000001,83.62,77.37,1.7192023784830448,4.581166666666667,4.84,0.16110800066659928,234.57083333333333,230.89,4.3329822993014995,0.7076666666666666,57.62083333333333,preventive,1.0,1070.51,2.84,0.385,20.25,1,0
R00009831,M0028,2024-01-28 12:00:00,83.01,5.263,236.4,11697.88,60.52,0.787,hydraulic_press,site_north,OmniWorks,11,medium,6.38000000000001,1.423,8.039999999999992,0.35114213197969546,6.687420584498094,0.005173587008928114,1875,0.4666791114429718,81.26750000000001,83.01,79.65,1.6345106301275432,4.701499999999999,5.263,0.38824777312089453,236.62,231.65,3.711127411807186,0.7455,58.195,80.55833333333334,83.62,77.37,1.8772747817143238,4.655666666666667,5.263,0.24098145282585698,235.02333333333334,230.89,4.204379390659851,0.7243333333333334,57.93583333333333,preventive,1.0,1070.51,2.84,0.385,20.5,1,0
R00009832,M0028,2024-01-28 18:00:00,77.68,4.704,238.7,11702.67,59.24,0.799,hydraulic_press,site_north,OmniWorks,11,medium,1.0500000000000114,0.8639999999999999,10.339999999999975,0.32542940930037706,5.887359198998748,0.005062092667741635,1875,0.4666791114429718,80.65750000000001,83.01,77.68,2.4549185322531377,4.7165,5.263,0.3864405948309955,236.8025,231.65,3.8161094935374478,0.7425,58.332499999999996,80.36,83.62,77.37,2.052275898517621,4.675583333333333,5.263,0.23355258638272555,235.55499999999998,230.89,4.2347340798769935,0.7428333333333333,58.13666666666666,preventive,1.0,1070.51,2.84,0.385,20.75,1,0
R00009833,M0028,2024-01-29 00:00:00,80.47,4.719,234.61,11707.98,56.37,0.883,hydraulic_press,site_north,OmniWorks,11,medium,3.8400000000000034,0.8790000000000004,6.25,0.3429947572567239,5.344280860702152,0.004814664869601758,1876,0.4669280069690747,80.8625,83.01,77.68,2.375701650740944,4.7695,5.263,0.36188810425323514,235.33999999999997,231.65,2.9755783751511182,0.785,58.1,80.61833333333334,83.62,77.68,1.8241153937448493,4.6755,5.263,0.23353547521055137,235.68833333333336,230.89,4.172042955704226,0.7608333333333334,58.20249999999999,preventive,1.0,1070.51,2.84,0.385,21.0,1,0
R00009834,M0028,2024-01-29 06:00:00,83.75,4.644,235.0,11712.53,61.44,0.759,hydraulic_press,site_north,OmniWorks,11,medium,7.1200000000000045,0.8040000000000003,6.639999999999986,0.35638297872340424,6.118577075098814,0.005245664258704139,1876,0.4669280069690747,81.2275,83.75,77.68,2.7506893075493997,4.8325,5.263,0.2888234755001758,236.1775,234.61,1.8489704342327344,0.8069999999999999,59.3925,80.62916666666668,83.75,77.68,1.8438421266146259,4.67475,5.263,0.23362873616838373,236.03083333333333,231.08,3.902301088829182,0.7598333333333334,58.24416666666667,preventive,1.0,1070.51,2.84,0.385,21.25,1,0
R00009835,M0028,2024-01-29 12:00:00,79.8,5.483,233.21,11717.11,59.29,0.763,hydraulic_press,site_north,OmniWorks,11,medium,3.1700000000000017,1.6429999999999998,4.849999999999994,0.3421808670297157,7.18610747051114,0.005060121480467453,1876,0.4669280069690747,80.42500000000001,83.75,77.68,2.5155052507730002,4.8875,5.483,0.39832022293627123,235.38,233.21,2.3429753164157656,0.801,59.084999999999994,80.65083333333334,83.75,77.68,1.8313654038515097,4.730333333333333,5.483,0.3298275950011485,236.16833333333332,231.08,3.756804331859372,0.7633333333333333,58.31,preventive,1.0,1070.51,2.84,0.385,21.5,1,0
R00009836,M0028,2024-01-29 18:00:00,78.4,4.592,230.78,11721.34,54.55,0.705,hydraulic_press,site_north,OmniWorks,11,medium,1.7700000000000102,0.7519999999999998,2.4199999999999875,0.3397174798509403,6.513475177304964,0.004653904758329679,1876,0.4669280069690747,80.605,83.75,78.4,2.26710534970622,4.8595,5.483,0.4189228250326472,233.39999999999998,230.78,1.9082802030450945,0.7775000000000001,57.912499999999994,80.5725,83.75,77.68,1.9109070906485384,4.709666666666667,5.483,0.3301009028473045,235.09666666666666,230.78,3.228791874633015,0.7482500000000001,58.04916666666666,preventive,1.0,1070.51,2.84,0.385,21.75,1,0
